listing_id,business_types,unit_type,property_type,usage_type,sale_price,bathrooms,bedrooms,suites,address_neighborhood
2577723299,"[""SALE""]",APARTMENT,UNIT,RESIDENTIAL,3900000.0,1,4,4,Meia Praia
2537257478,"[""SALE""]",APARTMENT,UNIT,RESIDENTIAL,3700000.0,4,3,3,Centro
2579712485,"[""SALE""]",APARTMENT,UNIT,RESIDENTIAL,3863502.0,1,4,4,Meia Praia
2534822534,"[""SALE""]",APARTMENT,UNIT,RESIDENTIAL,3849000.0,5,4,4,Meia Praia
2581893502,"[""SALE""]",APARTMENT,UNIT,RESIDENTIAL,3700000.0,4,3,3,Centro
2581369064,"[""SALE""]",APARTMENT,UNIT,RESIDENTIAL,3990000.0,4,3,4,Meia Praia
2585981929,"[""SALE""]",APARTMENT,UNIT,RESIDENTIAL,4200000.0,5,4,4,Meia Praia
2530963509,"[""SALE""]",APARTMENT,UNIT,RESIDENTIAL,3878085.0,4,4,4,Meia Praia
2554378261,"[""SALE""]",APARTMENT,UNIT,RESIDENTIAL,3949000.0,5,4,4,Meia Praia
2485919330,"[""SALE""]",APARTMENT,UNIT,RESIDENTIAL,3551000.0,4,3,3,Centro
2592166591,"[""SALE""]",APARTMENT,UNIT,RESIDENTIAL,3550000.0,5,4,4,Centro
2552222063,"[""SALE""]",APARTMENT,UNIT,RESIDENTIAL,4200000.0,4,4,3,Meia Praia
2577274517,"[""SALE""]",APARTMENT,UNIT,RESIDENTIAL,3550000.0,5,4,4,Centro
2594625961,"[""SALE""]",APARTMENT,UNIT,RESIDENTIAL,3900000.0,4,4,4,Centro
2563430683,"[""SALE""]",APARTMENT,UNIT,RESIDENTIAL,3800000.0,6,5,5,Meia Praia
2534729510,"[""SALE""]",APARTMENT,UNIT,RESIDENTIAL,3920000.0,5,4,4,Meia Praia
2543094545,"[""SALE""]",APARTMENT,UNIT,RESIDENTIAL,3800000.0,4,4,4,Meia Praia
2563953705,"[""SALE""]",APARTMENT,UNIT,RESIDENTIAL,3910000.0,5,4,4,Meia Praia
2550188455,"[""SALE""]",APARTMENT,UNIT,RESIDENTIAL,3910000.0,5,4,4,Meia Praia
2503961315,"[""SALE""]",APARTMENT,UNIT,RESIDENTIAL,3600000.0,5,4,4,Meia Praia
2536094514,"[""SALE""]",APARTMENT,UNIT,RESIDENTIAL,4200000.0,5,4,4,Meia Praia
2501931690,"[""SALE""]",APARTMENT,UNIT,RESIDENTIAL,3546894.0,4,4,4,Meia Praia
2592160593,"[""SALE""]",APARTMENT,UNIT,RESIDENTIAL,3920000.0,1,4,4,Meia Praia
2592165982,"[""SALE""]",APARTMENT,UNIT,RESIDENTIAL,4200000.0,6,5,5,Meia Praia
2530978301,"[""SALE""]",APARTMENT,UNIT,RESIDENTIAL,3910000.0,4,4,4,Centro
2494121306,"[""SALE""]",APARTMENT,UNIT,RESIDENTIAL,3695000.0,4,4,4,Morretes
2520828094,"[""SALE""]",APARTMENT,UNIT,RESIDENTIAL,3550000.0,5,4,4,Meia Praia
2520831499,"[""SALE""]",APARTMENT,UNIT,RESIDENTIAL,3940000.0,5,4,4,Meia Praia
2580596459,"[""SALE""]",APARTMENT,UNIT,RESIDENTIAL,4100000.0,6,4,1,Meia Praia
2572231881,"[""SALE""]",APARTMENT,UNIT,RESIDENTIAL,3698000.0,5,4,4,Centro
2550456259,"[""SALE""]",APARTMENT,UNIT,RESIDENTIAL,3800000.0,6,5,5,Meia Praia
2566387538,"[""SALE""]",APARTMENT,UNIT,RESIDENTIAL,3829500.0,4,4,4,Ilhota
2500185515,"[""SALE""]",APARTMENT,UNIT,RESIDENTIAL,4082000.0,5,4,4,Meia Praia
2563407216,"[""SALE""]",APARTMENT,UNIT,RESIDENTIAL,4200000.0,4,3,3,Centro
2520830241,"[""SALE""]",APARTMENT,UNIT,RESIDENTIAL,3600000.0,6,4,4,Meia Praia
2595128354,"[""SALE""]",APARTMENT,UNIT,RESIDENTIAL,3600000.0,5,4,4,Centro
2520831291,"[""SALE""]",APARTMENT,UNIT,RESIDENTIAL,3900000.0,4,4,2,Meia Praia
2577018956,"[""SALE""]",APARTMENT,UNIT,RESIDENTIAL,3700000.0,1,3,3,Centro
2577018954,"[""SALE""]",APARTMENT,UNIT,RESIDENTIAL,3900000.0,1,4,4,Centro
2580342734,"[""SALE""]",APARTMENT,UNIT,RESIDENTIAL,3800000.0,5,4,4,Centro
2580480955,"[""SALE""]",APARTMENT,UNIT,RESIDENTIAL,4000000.0,5,4,3,Meia Praia
2577764572,"[""SALE""]",APARTMENT,UNIT,RESIDENTIAL,4200000.0,5,4,4,Meia Praia
2576563454,"[""SALE""]",APARTMENT,UNIT,RESIDENTIAL,4150000.0,5,4,4,Meia Praia
2578572028,"[""SALE""]",APARTMENT,UNIT,RESIDENTIAL,3690000.0,5,4,4,Meia Praia
2576544639,"[""SALE""]",APARTMENT,UNIT,RESIDENTIAL,3800000.0,5,4,4,Meia Praia
2500750349,"[""SALE""]",APARTMENT,UNIT,RESIDENTIAL,4200000.0,6,5,5,Meia Praia
2568578869,"[""SALE""]",APARTMENT,UNIT,RESIDENTIAL,3900000.0,4,4,4,Meia Praia
2573547316,"[""SALE""]",APARTMENT,UNIT,RESIDENTIAL,3862269.0,5,4,4,Meia Praia
2530633141,"[""SALE""]",APARTMENT,UNIT,RESIDENTIAL,3910000.0,5,4,4,Meia Praia
2520831588,"[""SALE""]",APARTMENT,UNIT,RESIDENTIAL,4000000.0,6,4,4,Meia Praia
2564555752,"[""SALE""]",APARTMENT,UNIT,RESIDENTIAL,4068000.0,5,4,4,Meia Praia
2589335045,"[""SALE""]",APARTMENT,UNIT,RESIDENTIAL,3560000.0,5,4,4,Centro
2590212122,"[""SALE""]",APARTMENT,UNIT,RESIDENTIAL,3551000.0,3,3,3,Centro
2587997911,"[""SALE""]",APARTMENT,UNIT,RESIDENTIAL,3550000.0,4,4,4,Meia Praia
2531161777,"[""SALE""]",APARTMENT,UNIT,RESIDENTIAL,3920000.0,5,4,4,Meia Praia
2592165189,"[""SALE""]",APARTMENT,UNIT,RESIDENTIAL,3900000.0,1,4,4,Centro
2511794196,"[""SALE""]",APARTMENT,UNIT,RESIDENTIAL,3900000.0,5,4,4,Centro
2568066665,"[""SALE""]",APARTMENT,UNIT,RESIDENTIAL,3700000.0,1,4,4,Meia Praia
2520829832,"[""SALE""]",APARTMENT,UNIT,RESIDENTIAL,4200000.0,5,4,4,Meia Praia
2589234636,"[""SALE""]",APARTMENT,UNIT,RESIDENTIAL,4000000.0,5,4,4,Meia Praia
2514182410,"[""SALE""]",APARTMENT,UNIT,RESIDENTIAL,3865000.0,5,4,4,Meia Praia
2579129044,"[""SALE""]",APARTMENT,UNIT,RESIDENTIAL,3800000.0,5,4,4,Centro
2571221380,"[""SALE""]",APARTMENT,UNIT,RESIDENTIAL,3920000.0,1,4,4,Meia Praia
2596463457,"[""SALE""]",APARTMENT,UNIT,RESIDENTIAL,4060000.0,4,4,4,Ilhota
2511793747,"[""SALE""]",APARTMENT,UNIT,RESIDENTIAL,3555000.0,4,3,3,Centro
2580679397,"[""SALE""]",APARTMENT,UNIT,RESIDENTIAL,4090000.0,5,4,4,Meia Praia
2579710757,"[""SALE""]",APARTMENT,UNIT,RESIDENTIAL,3600000.0,1,4,4,Centro
2512134500,"[""SALE""]",APARTMENT,UNIT,RESIDENTIAL,3750000.0,5,4,4,Meia Praia
2573287636,"[""SALE""]",APARTMENT,UNIT,RESIDENTIAL,3600000.0,4,3,1,Meia Praia
2530973936,"[""SALE""]",APARTMENT,UNIT,RESIDENTIAL,3910000.0,5,4,4,Meia Praia
2554811241,"[""SALE""]",APARTMENT,UNIT,RESIDENTIAL,3750000.0,5,4,4,Meia Praia
2580030799,"[""SALE""]",APARTMENT,UNIT,RESIDENTIAL,4140000.0,1,4,4,Meia Praia
2563285631,"[""SALE""]",APARTMENT,UNIT,RESIDENTIAL,4050000.0,5,4,4,Meia Praia
2597115164,"[""SALE""]",APARTMENT,UNIT,RESIDENTIAL,3820000.0,4,3,3,Centro
2571204646,"[""SALE""]",APARTMENT,UNIT,RESIDENTIAL,3559996.0,5,4,4,Meia Praia
2562460479,"[""SALE""]",APARTMENT,UNIT,RESIDENTIAL,4200000.0,4,4,4,Meia Praia
2592167278,"[""SALE""]",APARTMENT,UNIT,RESIDENTIAL,3690000.0,1,4,4,Meia Praia
2557694291,"[""SALE""]",APARTMENT,UNIT,RESIDENTIAL,3690000.0,5,4,4,Meia Praia
2577723302,"[""SALE""]",APARTMENT,UNIT,RESIDENTIAL,3546894.0,1,4,4,Meia Praia
2577723303,"[""SALE""]",APARTMENT,UNIT,RESIDENTIAL,3557815.0,1,4,4,Meia Praia
2564532960,"[""SALE""]",APARTMENT,UNIT,RESIDENTIAL,3742876.0,5,4,4,Ilhota
2537463541,"[""SALE""]",APARTMENT,UNIT,RESIDENTIAL,3920000.0,6,4,4,Meia Praia
2560057605,"[""SALE""]",APARTMENT,UNIT,RESIDENTIAL,3900000.0,5,4,4,Centro
2459929344,"[""SALE""]",APARTMENT,UNIT,RESIDENTIAL,3600000.0,1,4,4,Meia Praia
2579183885,"[""SALE""]",APARTMENT,UNIT,RESIDENTIAL,3800000.0,5,4,4,Centro
2557975583,"[""SALE""]",APARTMENT,UNIT,RESIDENTIAL,4200000.0,1,5,5,Meia Praia
2547419643,"[""SALE""]",APARTMENT,UNIT,RESIDENTIAL,3809304.0,5,4,4,Meia Praia
2563427533,"[""SALE""]",APARTMENT,UNIT,RESIDENTIAL,4000000.0,1,5,5,Meia Praia
2534695622,"[""SALE""]",APARTMENT,UNIT,RESIDENTIAL,4100000.0,5,4,4,Meia Praia
2593741187,"[""SALE""]",APARTMENT,UNIT,RESIDENTIAL,3517500.0,1,4,4,Meia Praia
2535446917,"[""SALE""]",APARTMENT,UNIT,RESIDENTIAL,3550000.0,5,4,4,Centro
2577724253,"[""SALE""]",APARTMENT,UNIT,RESIDENTIAL,3517500.0,1,4,4,Meia Praia
2582220225,"[""SALE""]",APARTMENT,UNIT,RESIDENTIAL,4082808.0,5,4,4,Meia Praia
2552790957,"[""SALE""]",APARTMENT,UNIT,RESIDENTIAL,4143590.0,4,3,3,Meia Praia
2574593159,"[""SALE""]",APARTMENT,UNIT,RESIDENTIAL,3900000.0,1,4,4,Centro
2596463170,"[""SALE""]",APARTMENT,UNIT,RESIDENTIAL,4200000.0,3,3,3,Centro
2558249818,"[""SALE""]",APARTMENT,UNIT,RESIDENTIAL,3567851.0,5,4,4,Meia Praia
2594373590,"[""SALE""]",APARTMENT,UNIT,RESIDENTIAL,3900000.0,5,4,4,Meia Praia
2593734532,"[""SALE""]",APARTMENT,UNIT,RESIDENTIAL,4200000.0,6,5,5,Meia Praia
2580697821,"[""SALE""]",APARTMENT,UNIT,RESIDENTIAL,3700000.0,1,3,3,Centro
2580696242,"[""SALE""]",APARTMENT,UNIT,RESIDENTIAL,4200000.0,1,4,4,Centro
2581559344,"[""SALE""]",APARTMENT,UNIT,RESIDENTIAL,4140000.0,1,4,4,Meia Praia
2545420774,"[""SALE""]",APARTMENT,UNIT,RESIDENTIAL,3873000.0,5,4,4,Meia Praia
2540681285,"[""SALE""]",APARTMENT,UNIT,RESIDENTIAL,3850000.0,5,4,4,Meia Praia
2564885018,"[""SALE""]",APARTMENT,UNIT,RESIDENTIAL,3713000.0,4,3,3,Meia Praia
2482909222,"[""SALE""]",APARTMENT,UNIT,RESIDENTIAL,3558000.0,5,4,4,Centro
2581414542,"[""SALE""]",APARTMENT,UNIT,RESIDENTIAL,3824112.0,4,3,3,Meia Praia
74873988,"[""SALE""]",APARTMENT,UNIT,RESIDENTIAL,3546893.0,4,4,4,Meia Praia
2576374068,"[""SALE""]",APARTMENT,UNIT,RESIDENTIAL,4150000.0,6,4,4,Meia Praia
2560060001,"[""SALE""]",APARTMENT,UNIT,RESIDENTIAL,4120000.0,5,4,4,Meia Praia
2564995780,"[""SALE""]",APARTMENT,UNIT,RESIDENTIAL,3920000.0,5,4,4,Meia Praia
2560059382,"[""SALE""]",APARTMENT,UNIT,RESIDENTIAL,3557815.0,5,4,4,Meia Praia
2569283129,"[""SALE""]",APARTMENT,UNIT,RESIDENTIAL,3998000.0,5,4,4,Meia Praia
2568069296,"[""SALE""]",APARTMENT,UNIT,RESIDENTIAL,3990000.0,4,4,2,Meia Praia
2510105480,"[""SALE""]",APARTMENT,UNIT,RESIDENTIAL,4152000.0,5,4,4,Centro
2585547106,"[""SALE""]",APARTMENT,UNIT,RESIDENTIAL,3665445.0,5,4,4,Meia Praia
2561227393,"[""SALE""]",APARTMENT,UNIT,RESIDENTIAL,3560000.0,5,4,4,Centro
2560060657,"[""SALE""]",APARTMENT,UNIT,RESIDENTIAL,3800000.0,6,5,5,Meia Praia
2582311439,"[""SALE""]",APARTMENT,UNIT,RESIDENTIAL,4090000.0,5,4,4,Meia Praia
2209545657,"[""SALE""]",APARTMENT,UNIT,RESIDENTIAL,4200000.0,6,5,5,Meia Praia
2596459911,"[""SALE""]",APARTMENT,UNIT,RESIDENTIAL,3752604.0,4,4,4,Ilhota
2577289174,"[""SALE""]",APARTMENT,UNIT,RESIDENTIAL,3995000.0,5,4,4,Meia Praia
2567145119,"[""SALE""]",APARTMENT,UNIT,RESIDENTIAL,4240000.0,6,5,5,Meia Praia
2510651451,"[""SALE""]",APARTMENT,UNIT,RESIDENTIAL,3945000.0,5,4,4,Meia Praia
2559466184,"[""SALE""]",APARTMENT,UNIT,RESIDENTIAL,4082808.0,1,4,4,Meia Praia
2564995877,"[""SALE""]",APARTMENT,UNIT,RESIDENTIAL,4100000.0,5,4,4,Meia Praia
2574597681,"[""SALE""]",APARTMENT,UNIT,RESIDENTIAL,4100000.0,1,4,4,Meia Praia
2594382257,"[""SALE""]",APARTMENT,UNIT,RESIDENTIAL,3910000.0,5,4,4,Meia Praia
2574122990,"[""SALE""]",APARTMENT,UNIT,RESIDENTIAL,3850000.0,5,4,4,Meia Praia
2574599304,"[""SALE""]",APARTMENT,UNIT,RESIDENTIAL,4092588.0,1,4,4,Meia Praia
2544673312,"[""SALE""]",APARTMENT,UNIT,RESIDENTIAL,3920000.0,1,4,4,Meia Praia
2580597094,"[""SALE""]",APARTMENT,UNIT,RESIDENTIAL,3820000.0,5,4,1,Centro
2596566182,"[""SALE""]",APARTMENT,UNIT,RESIDENTIAL,3698310.0,5,4,4,Meia Praia
2596562892,"[""SALE""]",APARTMENT,UNIT,RESIDENTIAL,3699120.0,4,4,4,Meia Praia
2561139794,"[""SALE""]",APARTMENT,UNIT,RESIDENTIAL,3664272.0,1,4,4,Meia Praia
2575969288,"[""SALE""]",APARTMENT,UNIT,RESIDENTIAL,4050000.0,1,4,4,Meia Praia
2595576656,"[""SALE""]",APARTMENT,UNIT,RESIDENTIAL,4011830.0,5,4,4,Meia Praia
2571900711,"[""SALE""]",APARTMENT,UNIT,RESIDENTIAL,4037481.0,5,4,4,Meia Praia
2584906804,"[""SALE""]",APARTMENT,UNIT,RESIDENTIAL,3895000.0,5,5,5,Centro
2573156751,"[""SALE""]",APARTMENT,UNIT,RESIDENTIAL,3600000.0,5,4,4,Centro
2596046074,"[""SALE""]",APARTMENT,UNIT,RESIDENTIAL,3546723.0,5,4,4,Meia Praia
2516898182,"[""SALE""]",APARTMENT,UNIT,RESIDENTIAL,4000000.0,6,4,4,Meia Praia
2593185628,"[""SALE""]",APARTMENT,UNIT,RESIDENTIAL,3599500.0,5,4,4,Meia Praia
2568066663,"[""SALE""]",APARTMENT,UNIT,RESIDENTIAL,3690000.0,5,4,4,Meia Praia
2594191004,"[""SALE""]",APARTMENT,UNIT,RESIDENTIAL,3549540.0,5,4,4,Centro
2593966960,"[""SALE""]",APARTMENT,UNIT,RESIDENTIAL,3509500.0,5,4,4,Meia Praia
2579887765,"[""SALE""]",APARTMENT,UNIT,RESIDENTIAL,4200000.0,4,4,4,Meia Praia
2448756478,"[""SALE""]",APARTMENT,UNIT,RESIDENTIAL,3700000.0,3,3,3,Centro
2574367520,"[""SALE""]",APARTMENT,UNIT,RESIDENTIAL,4000000.0,4,4,4,Centro
2587796093,"[""SALE""]",APARTMENT,UNIT,RESIDENTIAL,3640000.0,5,4,4,Meia Praia
2207835546,"[""SALE""]",APARTMENT,UNIT,RESIDENTIAL,4200000.0,5,4,4,Meia Praia
2588762182,"[""SALE""]",APARTMENT,UNIT,RESIDENTIAL,4200000.0,5,4,4,Meia Praia
2579755594,"[""SALE""]",APARTMENT,UNIT,RESIDENTIAL,3910000.0,1,4,4,Meia Praia
2569889730,"[""SALE""]",APARTMENT,UNIT,RESIDENTIAL,3900000.0,5,4,4,Centro
2591587051,"[""SALE""]",APARTMENT,UNIT,RESIDENTIAL,3900000.0,5,4,4,Centro
2480657879,"[""SALE""]",APARTMENT,UNIT,RESIDENTIAL,3550000.0,5,4,4,Meia Praia
2591590619,"[""SALE""]",APARTMENT,UNIT,RESIDENTIAL,3700000.0,5,3,3,Centro
2596261163,"[""SALE""]",APARTMENT,UNIT,RESIDENTIAL,4000000.0,5,4,4,Meia Praia
2591306295,"[""SALE""]",APARTMENT,UNIT,RESIDENTIAL,4200000.0,5,4,4,Centro
2515489101,"[""SALE""]",APARTMENT,UNIT,RESIDENTIAL,3940000.0,5,4,4,Meia Praia
2578907434,"[""SALE""]",APARTMENT,UNIT,RESIDENTIAL,4037481.0,5,4,4,Meia Praia
2580896409,"[""SALE""]",APARTMENT,UNIT,RESIDENTIAL,3600000.0,4,3,1,Meia Praia
2214185751,"[""SALE""]",APARTMENT,UNIT,RESIDENTIAL,3600000.0,6,4,4,Meia Praia
2485889892,"[""SALE""]",APARTMENT,UNIT,RESIDENTIAL,3900000.0,4,4,2,Meia Praia
2574429705,"[""SALE""]",APARTMENT,UNIT,RESIDENTIAL,3517500.0,5,4,4,Meia Praia
2580891682,"[""SALE""]",APARTMENT,UNIT,RESIDENTIAL,3650000.0,5,4,1,Meia Praia
2586101088,"[""SALE""]",APARTMENT,UNIT,RESIDENTIAL,3863501.0,1,4,0,Meia Praia
2589944079,"[""SALE""]",APARTMENT,UNIT,RESIDENTIAL,3550000.0,1,4,0,Centro
2581529814,"[""SALE""]",APARTMENT,UNIT,RESIDENTIAL,3500050.0,4,3,3,Meia Praia
2596733124,"[""SALE""]",APARTMENT,UNIT,RESIDENTIAL,3604593.0,1,3,1,Meia Praia
2586101461,"[""SALE""]",APARTMENT,UNIT,RESIDENTIAL,3600000.0,1,4,0,Meia Praia
2594243404,"[""SALE""]",APARTMENT,UNIT,RESIDENTIAL,3998000.0,5,4,1,Centro
2580331802,"[""SALE""]",APARTMENT,UNIT,RESIDENTIAL,4200000.0,6,5,5,Meia Praia
2586099576,"[""SALE""]",APARTMENT,UNIT,RESIDENTIAL,3863501.0,1,4,0,Meia Praia
2594648758,"[""SALE""]",APARTMENT,UNIT,RESIDENTIAL,3995000.0,4,4,1,Meia Praia
2586099358,"[""SALE""]",APARTMENT,UNIT,RESIDENTIAL,4208000.0,1,4,0,Meia Praia
2583628051,"[""SALE""]",APARTMENT,UNIT,RESIDENTIAL,3632048.0,4,3,3,Centro
2590809997,"[""SALE""]",APARTMENT,UNIT,RESIDENTIAL,3599800.0,1,4,4,Meia Praia
2581494256,"[""SALE""]",APARTMENT,UNIT,RESIDENTIAL,3546893.0,5,4,4,Meia Praia
2586096997,"[""SALE""]",APARTMENT,UNIT,RESIDENTIAL,3900000.0,1,4,0,Centro
2591759477,"[""SALE""]",APARTMENT,UNIT,RESIDENTIAL,4082807.0,1,4,0,Meia Praia
2590289749,"[""SALE""]",APARTMENT,UNIT,RESIDENTIAL,3910000.0,5,4,4,Meia Praia
2580895718,"[""SALE""]",APARTMENT,UNIT,RESIDENTIAL,3550000.0,5,4,1,Centro
2588508663,"[""SALE""]",APARTMENT,UNIT,RESIDENTIAL,4100000.0,6,4,1,Meia Praia
2591549197,"[""SALE""]",APARTMENT,UNIT,RESIDENTIAL,4120000.0,1,4,1,Meia Praia
2581492724,"[""SALE""]",APARTMENT,UNIT,RESIDENTIAL,3550000.0,5,4,4,Meia Praia
2581494599,"[""SALE""]",APARTMENT,UNIT,RESIDENTIAL,4200000.0,6,5,5,Meia Praia
2593401356,"[""SALE""]",APARTMENT,UNIT,RESIDENTIAL,4208000.0,5,4,4,Meia Praia
2580894512,"[""SALE""]",APARTMENT,UNIT,RESIDENTIAL,3800000.0,6,5,1,Meia Praia
2588375832,"[""SALE""]",APARTMENT,UNIT,RESIDENTIAL,3920000.0,1,4,1,Meia Praia
2586525382,"[""SALE""]",APARTMENT,UNIT,RESIDENTIAL,4000000.0,1,4,0,Meia Praia
2586517860,"[""SALE""]",APARTMENT,UNIT,RESIDENTIAL,4150000.0,1,4,0,Meia Praia
2580884076,"[""SALE""]",APARTMENT,UNIT,RESIDENTIAL,3820000.0,5,4,1,Centro
2585204629,"[""SALE""]",APARTMENT,UNIT,RESIDENTIAL,3881345.0,5,4,4,Centro
2591705516,"[""SALE""]",APARTMENT,UNIT,RESIDENTIAL,4000000.0,5,4,4,Centro
2581493649,"[""SALE""]",APARTMENT,UNIT,RESIDENTIAL,3900000.0,5,4,4,Centro
2596125360,"[""SALE""]",APARTMENT,UNIT,RESIDENTIAL,3800000.0,6,5,5,Meia Praia
2587340644,"[""SALE""]",APARTMENT,UNIT,RESIDENTIAL,3690000.0,1,4,4,Meia Praia
2587340643,"[""SALE""]",APARTMENT,UNIT,RESIDENTIAL,3550000.0,5,4,4,Centro
2582233099,"[""SALE""]",APARTMENT,UNIT,RESIDENTIAL,3863501.0,5,4,4,Meia Praia
2586098387,"[""SALE""]",APARTMENT,UNIT,RESIDENTIAL,3920000.0,1,4,0,Meia Praia
2596743730,"[""SALE""]",APARTMENT,UNIT,RESIDENTIAL,3600000.0,5,4,4,Meia Praia
2597005810,"[""SALE""]",APARTMENT,UNIT,RESIDENTIAL,3690000.0,5,4,4,Meia Praia
2585204623,"[""SALE""]",APARTMENT,UNIT,RESIDENTIAL,3900000.0,5,4,4,Centro
2581492725,"[""SALE""]",APARTMENT,UNIT,RESIDENTIAL,3920000.0,5,4,4,Meia Praia
2581494721,"[""SALE""]",APARTMENT,UNIT,RESIDENTIAL,4082807.0,5,4,4,Meia Praia
2586101069,"[""SALE""]",APARTMENT,UNIT,RESIDENTIAL,3551156.0,1,3,0,Centro
2596650025,"[""SALE""]",APARTMENT,UNIT,RESIDENTIAL,4990000.0,5,4,4,Meia Praia
2591668577,"[""SALE""]",APARTMENT,UNIT,RESIDENTIAL,4400000.0,5,4,4,Meia Praia
2593606172,"[""SALE""]",APARTMENT,UNIT,RESIDENTIAL,4990000.0,5,4,4,Meia Praia
2585159883,"[""SALE""]",APARTMENT,UNIT,RESIDENTIAL,4498000.0,5,4,4,Meia Praia
2553568969,"[""SALE""]",APARTMENT,UNIT,RESIDENTIAL,4490000.0,5,4,4,Meia Praia
2582648290,"[""SALE""]",APARTMENT,UNIT,RESIDENTIAL,4500000.0,7,6,6,Centro
2556791825,"[""SALE""]",APARTMENT,UNIT,RESIDENTIAL,4922000.0,5,4,4,Meia Praia
2562055996,"[""SALE""]",APARTMENT,UNIT,RESIDENTIAL,4500000.0,4,3,3,Meia Praia
2536095284,"[""SALE""]",APARTMENT,UNIT,RESIDENTIAL,4600000.0,6,4,4,Meia Praia
2595393979,"[""SALE""]",APARTMENT,UNIT,RESIDENTIAL,4500000.0,5,4,4,Meia Praia
2572406181,"[""SALE""]",APARTMENT,UNIT,RESIDENTIAL,4990000.0,5,4,4,Centro
2594357403,"[""SALE""]",APARTMENT,UNIT,RESIDENTIAL,4500000.0,6,4,4,Meia Praia
2591329778,"[""SALE""]",APARTMENT,UNIT,RESIDENTIAL,4500000.0,4,3,3,Meia Praia
2583525405,"[""SALE""]",APARTMENT,UNIT,RESIDENTIAL,4350000.0,5,4,4,Meia Praia
2586328668,"[""SALE""]",APARTMENT,UNIT,RESIDENTIAL,4500000.0,5,4,4,Meia Praia
2591248310,"[""SALE""]",APARTMENT,UNIT,RESIDENTIAL,4700000.0,5,4,4,Meia Praia
2595183275,"[""SALE""]",APARTMENT,UNIT,RESIDENTIAL,4500000.0,5,4,4,Meia Praia
2581035086,"[""SALE""]",APARTMENT,UNIT,RESIDENTIAL,4990000.0,5,4,4,Centro
2578337511,"[""SALE""]",APARTMENT,UNIT,RESIDENTIAL,4279000.0,5,4,4,Centro
2577452145,"[""SALE""]",APARTMENT,UNIT,RESIDENTIAL,4800000.0,5,4,4,Meia Praia
2562460001,"[""SALE""]",APARTMENT,UNIT,RESIDENTIAL,4900000.0,4,4,4,Meia Praia
2583503935,"[""SALE""]",APARTMENT,UNIT,RESIDENTIAL,4350000.0,5,4,4,Meia Praia
2594046785,"[""SALE""]",APARTMENT,UNIT,RESIDENTIAL,4950000.0,5,4,4,Meia Praia
2594045325,"[""SALE""]",APARTMENT,UNIT,RESIDENTIAL,4425350.0,5,4,4,Meia Praia
2580022736,"[""SALE""]",APARTMENT,UNIT,RESIDENTIAL,4500000.0,7,5,6,Centro
2585733854,"[""SALE""]",APARTMENT,UNIT,RESIDENTIAL,5000000.0,1,4,4,Meia Praia
2594620024,"[""SALE""]",APARTMENT,UNIT,RESIDENTIAL,4400000.0,4,4,4,Meia Praia
2522184818,"[""SALE""]",APARTMENT,UNIT,RESIDENTIAL,4850000.0,4,4,4,Meia Praia
2556530925,"[""SALE""]",APARTMENT,UNIT,RESIDENTIAL,5000000.0,6,5,5,Meia Praia
2594754377,"[""SALE""]",APARTMENT,UNIT,RESIDENTIAL,4895000.0,5,4,4,Morretes
2576564158,"[""SALE""]",APARTMENT,UNIT,RESIDENTIAL,4980000.0,1,4,4,Meia Praia
2579294396,"[""SALE""]",APARTMENT,UNIT,RESIDENTIAL,4990000.0,5,4,4,Meia Praia
2593850169,"[""SALE""]",APARTMENT,UNIT,RESIDENTIAL,4990000.0,6,4,2,Meia Praia
2544446173,"[""SALE""]",APARTMENT,UNIT,RESIDENTIAL,4574800.0,4,3,3,Centro
2579712659,"[""SALE""]",APARTMENT,UNIT,RESIDENTIAL,4532354.0,1,4,4,Centro
2579328197,"[""SALE""]",APARTMENT,UNIT,RESIDENTIAL,4900000.0,5,4,4,Meia Praia
2596653560,"[""SALE""]",APARTMENT,UNIT,RESIDENTIAL,4850000.0,5,4,4,Meia Praia
2556673425,"[""SALE""]",APARTMENT,UNIT,RESIDENTIAL,4790000.0,5,4,4,Meia Praia
2580341732,"[""SALE""]",APARTMENT,UNIT,RESIDENTIAL,4750000.0,5,3,3,Meia Praia
2581422702,"[""SALE""]",APARTMENT,UNIT,RESIDENTIAL,4500000.0,4,4,4,Centro
2574534921,"[""SALE""]",APARTMENT,UNIT,RESIDENTIAL,4365000.0,5,4,4,Meia Praia
2591643106,"[""SALE""]",APARTMENT,UNIT,RESIDENTIAL,4700000.0,5,4,4,Meia Praia
2584896828,"[""SALE""]",APARTMENT,UNIT,RESIDENTIAL,4700000.0,7,4,4,Centro
2581877814,"[""SALE""]",APARTMENT,UNIT,RESIDENTIAL,4365000.0,3,5,5,Meia Praia
2581739818,"[""SALE""]",APARTMENT,UNIT,RESIDENTIAL,4485000.0,4,3,3,Meia Praia
2558425435,"[""SALE""]",APARTMENT,UNIT,RESIDENTIAL,4400000.0,5,4,4,Meia Praia
2559765787,"[""SALE""]",APARTMENT,UNIT,RESIDENTIAL,4800000.0,5,4,4,Meia Praia
2582218680,"[""SALE""]",APARTMENT,UNIT,RESIDENTIAL,4750000.0,6,5,5,Meia Praia
2594969095,"[""SALE""]",APARTMENT,UNIT,RESIDENTIAL,4608016.0,5,4,4,Centro
2595128262,"[""SALE""]",APARTMENT,UNIT,RESIDENTIAL,4378522.0,5,4,4,Centro
